system:index,Crop Name,NDVI,State,precipitation,temperature_2m,.geo
000000000000000001ec_195_0,Pineapple,4767.0,Tripura,5.9983764,298.73540242513036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.32946914822145,23.91989022789256]}"
000000000000000001ec_196_0,Pineapple,7685.666666666667,Tripura,7.509903,297.8771940238309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.30863280791174,24.095061708295866]}"
000000000000000001ec_197_0,Pineapple,7121.333333333333,Tripura,7.6788716,297.80670087765446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.22329285592038,24.027688061986904]}"
000000000000000001ec_198_0,Pineapple,6909.333333333333,Tripura,8.155852,298.6825558169856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.64387949766329,23.605479878450726]}"
000000000000000001ec_199_0,Pineapple,7608.0,Tripura,8.229332,297.7038789965731,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.13346132750843,23.834550275901204]}"
000000000000000001ec_200_0,Pineapple,6621.0,Tripura,7.3446507,298.1097006326192,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.21880127949979,24.12650274324005]}"
000000000000000001ec_201_0,Pineapple,7556.666666666667,Tripura,7.844148,298.1857334458348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.13795290392902,24.027688061986904]}"
000000000000000001ec_202_0,Pineapple,5344.0,Tripura,7.9488316,298.8492765880767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.57201427493372,23.331493716794274]}"
000000000000000001ec_203_0,Pineapple,5382.333333333333,Tripura,6.9069715,298.7784440596024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.40582594737161,23.708786136124473]}"
000000000000000001ec_204_0,Pineapple,7454.666666666667,Tripura,8.725247,298.6799934582831,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.72921944965465,23.54259780856236]}"
000000000000000001ec_205_0,Pineapple,4640.666666666667,Tripura,7.7024355,298.82865587171597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.53608166356895,23.102423319343796]}"
000000000000000001ec_206_0,Pineapple,5283.0,Tripura,7.313652,298.4996598352005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.13346132750843,24.33760683500814]}"
000000000000000001ec_207_0,Pineapple,7753.0,Tripura,8.07878,297.51463781783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.16490236245261,23.870482887265986]}"
000000000000000001ec_208_0,Pineapple,7452.0,Tripura,8.146716,298.1983851617947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.82354255448719,23.82556712306001]}"
000000000000000001ec_209_0,Pineapple,7571.666666666667,Tripura,7.822624,298.18358201246986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.88642462437556,24.0321796384075]}"
000000000000000001ec_210_0,Pineapple,7744.666666666667,Tripura,8.07878,297.51463781783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.16041078603202,23.86149973442479]}"
000000000000000001ec_211_0,Pineapple,6818.666666666667,Tripura,8.120638,298.7051766084667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.67082895618688,23.443783127309214]}"
000000000000000001ec_212_0,Pineapple,6693.333333333333,Tripura,7.789063,298.7937126858333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.54057323998954,23.497682044356385]}"
000000000000000001ec_213_0,Pineapple,4846.0,Tripura,8.555388,298.79118811079866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.64837107408388,23.097931742923198]}"
000000000000000001ec_214_0,Pineapple,7251.0,Tripura,7.789904,298.18358201246986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.91337408289914,24.00972175630451]}"
000000000000000001ec_215_0,Pineapple,7728.0,Tripura,8.352807,297.341023651235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.21430970307918,23.816583970218815]}"
000000000000000001ec_216_0,Pineapple,3733.6666666666665,Tripura,6.0762463,298.80131458100834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.2486207726507,23.839041852321802]}"
000000000000000001ec_217_0,Pineapple,5967.666666666667,Tripura,6.9823484,298.51131844433223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.46870801725998,23.91989022789256]}"
000000000000000001ec_218_0,Pineapple,7288.333333333333,Tripura,8.884811,298.06180525000707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.92684881216094,23.645904066236106]}"
000000000000000001ec_219_0,Pineapple,7434.666666666667,Tripura,7.6260176,298.1097006326192,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.15591920961141,24.095061708295866]}"
000000000000000001ec_220_0,Pineapple,4639.0,Tripura,8.433506,298.18517250368456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.85498358943137,23.91989022789256]}"
000000000000000001ec_221_0,Pineapple,5521.333333333333,Tripura,7.862981,298.8856685205256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.56303112209253,23.389884210262043]}"
000000000000000001ec_222_0,Pineapple,6057.0,Tripura,6.373642,298.7816947964958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.22616289054771,23.699802983283277]}"
000000000000000001ec_223_0,Pineapple,7379.0,Tripura,8.652312,298.73653951232706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.72472787323404,23.295561105429492]}"
000000000000000001ec_224_0,Pineapple,6890.0,Tripura,8.09279,298.38734195695235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.67981210902806,23.758193476751046]}"
000000000000000001ec_225_0,Pineapple,5287.0,Tripura,6.469881,298.8039956564431,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.33396072464205,23.174288542073356]}"
000000000000000001ec_226_0,Pineapple,5562.333333333333,Tripura,7.5740576,298.85232767517306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.53608166356895,23.569547267085948]}"
000000000000000001ec_227_0,Pineapple,8133.0,Tripura,6.878735,298.6084924495261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.46870801725998,24.041162791248695]}"
000000000000000001ec_228_0,Pineapple,7634.333333333333,Tripura,8.376768,298.81614142896456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.72921944965465,23.20123800059694]}"
000000000000000001ec_229_0,Pineapple,8139.0,Tripura,7.6742983,297.5790068797575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.29964965507054,24.027688061986904]}"
000000000000000001ec_230_0,Pineapple,6357.666666666667,Tripura,7.353984,298.43922564048916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.77862679028122,24.10853643755766]}"
000000000000000001ec_231_0,Pineapple,6909.666666666667,Tripura,8.189353,298.40312815236524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.67532053260747,23.69081983044208]}"
000000000000000001ec_232_0,Pineapple,7152.666666666667,Tripura,8.036279,297.93489460368727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.09752871614364,23.91989022789256]}"
000000000000000001ec_233_0,Pineapple,7566.333333333333,Tripura,7.6742983,297.5790068797575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.25473389086456,24.018704909145708]}"
000000000000000001ec_234_0,Pineapple,5483.0,Tripura,7.789063,298.7937126858333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.50913220504536,23.48420731509459]}"
000000000000000001ec_235_0,Pineapple,6810.666666666667,Tripura,8.09279,298.38734195695235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.67981210902806,23.771668206012837]}"
000000000000000001ec_236_0,Pineapple,4456.333333333333,Tripura,8.072531,298.2207504104783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.83252570732839,23.991755450622122]}"
000000000000000001ec_237_0,Pineapple,7142.666666666667,Tripura,7.3249574,298.3047508826624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.22778443234098,24.171418507446027]}"
000000000000000001ec_238_0,Pineapple,7241.666666666667,Tripura,7.103627,298.1318501343219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.30414123149113,24.157943778184233]}"
000000000000000001ec_239_0,Pineapple,5942.666666666667,Tripura,8.078295,298.46731969812413,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.70676156755165,23.97378914493973]}"
000000000000000001ec_240_0,Pineapple,6798.666666666667,Tripura,8.155852,298.6825558169856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.64837107408388,23.614463031291923]}"
000000000000000001ec_241_0,Pineapple,4315.333333333333,Tripura,6.0428767,298.73540242513036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.32497757180086,23.888449192948375]}"
000000000000000001ec_242_0,Pineapple,7453.0,Tripura,7.4422126,298.4011960431334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.93583196500214,24.193876389549015]}"
000000000000000001ec_243_0,Pineapple,7845.333333333333,Tripura,8.376768,298.81614142896456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.74718575533703,23.232679035541125]}"
000000000000000001ec_244_0,Pineapple,6379.0,Tripura,7.231667,298.6084924495261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.52260693430715,24.01421333272511]}"
000000000000000001ec_245_0,Pineapple,5246.333333333333,Tripura,7.434468,298.87554339174824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.45074171157759,23.31352741111188]}"
000000000000000001ec_246_0,Pineapple,7082.666666666667,Tripura,8.669926,298.1979080591445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.97625615278751,23.892940769368973]}"
000000000000000001ec_247_0,Pineapple,6282.0,Tripura,7.131884,298.3909238039796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.93583196500214,24.319640529325746]}"
000000000000000001ec_248_0,Pineapple,6569.666666666667,Tripura,7.31419,298.2966680841134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.91337408289914,24.117519590398853]}"
000000000000000001ec_249_0,Pineapple,6082.666666666667,Tripura,6.9631896,298.91405635176983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.40582594737161,23.574038843506543]}"
000000000000000001ec_250_0,Pineapple,7386.333333333333,Tripura,7.806579,298.51228986467623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.57201427493372,23.726752441806862]}"
000000000000000001ec_251_0,Pineapple,6902.333333333333,Tripura,8.724308,298.06180525000707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.91337408289914,23.592005149188935]}"
000000000000000001ec_252_0,Pineapple,5965.666666666667,Tripura,6.8250012,298.7880185305417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.36091018316564,23.475224162253397]}"
000000000000000001ec_253_0,Pineapple,7201.666666666667,Tripura,8.209646,297.9637725047577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.02566349341409,23.78514293527463]}"
000000000000000001ec_254_0,Pineapple,7254.333333333333,Tripura,8.078295,298.46731969812413,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.72921944965465,23.969297568519135]}"
000000000000000001ec_255_0,Pineapple,7756.666666666667,Tripura,8.177839,297.35902522160444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.15591920961141,23.74471874748925]}"
000000000000000001ec_256_0,Pineapple,5507.333333333333,Tripura,8.155852,298.6825558169856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.63938792124269,23.61895460771252]}"
000000000000000001ec_257_0,Pineapple,7397.0,Tripura,8.725247,298.6799934582831,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.74718575533703,23.502173620776983]}"
000000000000000001ec_258_0,Pineapple,4692.333333333333,Tripura,6.504163,298.82524036225857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.33396072464205,23.475224162253397]}"
000000000000000001ec_259_0,Pineapple,4960.666666666667,Tripura,7.5130916,298.4402017558446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.21430970307918,24.364556293531724]}"
000000000000000001ec_260_0,Pineapple,6652.666666666667,Tripura,6.837237,298.73447035345845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.35192703032445,23.295561105429492]}"
000000000000000001ec_261_0,Pineapple,5778.666666666667,Tripura,8.241009,298.81614142896456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.65286265050449,23.196746424176347]}"
000000000000000001ec_262_0,Pineapple,7823.333333333333,Tripura,7.6886153,298.2966680841134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.90888250647855,24.063620673351682]}"
000000000000000001ec_263_0,Pineapple,4116.666666666667,Tripura,7.2793927,298.7937126858333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.48218274652177,23.538106232141764]}"
000000000000000001ec_264_0,Pineapple,5667.0,Tripura,6.245408,298.7381782950935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.27557023117429,23.650395642656704]}"
000000000000000001ec_265_0,Pineapple,7366.333333333333,Tripura,8.627873,298.07212980500947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.91337408289914,23.816583970218815]}"
000000000000000001ec_266_0,Pineapple,5861.0,Tripura,8.348432,298.9315137478894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.73820260249583,23.124881201446783]}"
000000000000000001ec_267_0,Pineapple,5184.0,Tripura,7.1669073,298.76806495303197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.48667432294238,23.228187459120527]}"
000000000000000001ec_268_0,Pineapple,6365.666666666667,Tripura,7.6860685,298.58748607146435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.66633737976628,24.090570131875268]}"
000000000000000001ec_269_0,Pineapple,7535.0,Tripura,8.486399,298.06180525000707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.86845831869317,23.587513572768337]}"
000000000000000001ec_270_0,Pineapple,7720.0,Tripura,8.332585,298.18358201246986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.89989935363735,23.982772297780926]}"
000000000000000001ec_271_0,Pineapple,7377.0,Tripura,8.522352,298.2077611007971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.91786565931974,23.515648350038774]}"
000000000000000001ec_272_0,Pineapple,6892.666666666667,Tripura,6.5180583,298.55714891594425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.44625013515699,24.041162791248695]}"
000000000000000001ec_273_0,Pineapple,5996.666666666667,Tripura,8.453866,298.2325664142986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.96278142352571,23.951331262836742]}"
000000000000000001ec_274_0,Pineapple,5197.666666666667,Tripura,8.827063,298.73653951232706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.73820260249583,23.34047686963547]}"
000000000000000001ec_275_0,Pineapple,5618.666666666667,Tripura,7.3320193,298.8967979347314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.48667432294238,23.416833668785628]}"
000000000000000001ec_276_0,Pineapple,2432.0,Tripura,5.6221547,298.69481471694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.28006180759488,23.82556712306001]}"
000000000000000001ec_277_0,Pineapple,6217.666666666667,Tripura,7.0715284,298.82789662120115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.40582594737161,23.407850515944432]}"
000000000000000001ec_278_0,Pineapple,5994.666666666667,Tripura,7.597734,298.7937126858333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.54955639283074,23.54259780856236]}"
000000000000000001ec_279_0,Pineapple,7006.666666666667,Tripura,8.332585,298.18358201246986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.89540777721676,23.97378914493973]}"
000000000000000001ec_280_0,Pineapple,7423.0,Tripura,8.421329,298.38734195695235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.74269417891644,23.776159782433435]}"
000000000000000001ec_281_0,Pineapple,7033.0,Tripura,7.2038693,298.58058552165613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.52709851072775,23.794126088115828]}"
000000000000000001ec_282_0,Pineapple,7265.333333333333,Tripura,7.829634,298.1857334458348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.05710452835827,24.041162791248695]}"
000000000000000001ec_283_0,Pineapple,6671.666666666667,Tripura,7.8339076,298.5368961990971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.60345530987792,23.80310924095702]}"
000000000000000001ec_284_0,Pineapple,6068.666666666667,Tripura,8.242936,298.6825558169856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.6214216155603,23.58302199634774]}"
000000000000000001ec_285_0,Pineapple,5055.0,Tripura,6.268475,298.90261371319116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.22167131412711,23.502173620776983]}"
000000000000000001ec_286_0,Pineapple,5098.666666666667,Tripura,6.4309716,298.82524036225857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.32946914822145,23.538106232141764]}"
000000000000000001ec_287_0,Pineapple,7837.666666666667,Tripura,7.4759927,298.5368961990971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.57650585135433,23.798617664536426]}"
000000000000000001ec_288_0,Pineapple,5076.666666666667,Tripura,7.629047,298.4453528547461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.57201427493372,23.94234810999555]}"
000000000000000001ec_289_0,Pineapple,5091.333333333333,Tripura,7.6260176,298.1097006326192,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.1918518209762,24.090570131875268]}"
000000000000000001ec_290_0,Pineapple,5522.0,Tripura,6.504163,298.82524036225857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.34294387748325,23.493190467935786]}"
000000000000000001ec_291_0,Pineapple,7386.666666666667,Tripura,8.426865,298.73653951232706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.66184580334568,23.295561105429492]}"
000000000000000001ec_292_0,Pineapple,7113.0,Tripura,8.078295,298.46731969812413,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.70676156755165,23.964805992098537]}"
000000000000000001ec_293_0,Pineapple,6443.666666666667,Tripura,6.5323434,298.57136876591835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.4327754058952,24.06811224977228]}"
000000000000000001ec_294_0,Pineapple,5894.666666666667,Tripura,6.344496,298.82355395865517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.28904496043607,23.605479878450726]}"
000000000000000001ec_295_0,Pineapple,4902.333333333333,Tripura,8.613997,299.0122444795602,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.69328683828986,23.03954124945543]}"
000000000000000001ec_296_0,Pineapple,4760.333333333333,Tripura,6.160637,298.56499048030423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.37438491242743,23.848025005163]}"
000000000000000001ec_297_0,Pineapple,7623.666666666667,Tripura,8.376768,298.81614142896456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.72921944965465,23.20572957701754]}"
000000000000000001ec_298_0,Pineapple,5771.0,Tripura,7.9628596,298.51228986467623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.64387949766329,23.686328254021483]}"
000000000000000001ec_299_0,Pineapple,6899.333333333333,Tripura,7.257164,298.4996598352005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.07057925762007,24.33760683500814]}"
000000000000000001ec_300_0,Pineapple,6147.0,Tripura,7.6260176,298.1097006326192,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.1918518209762,24.099553284716464]}"
000000000000000001ec_301_0,Pineapple,5628.0,Tripura,6.4309716,298.82524036225857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.34743545390384,23.52463150287997]}"
000000000000000001ec_302_0,Pineapple,6922.0,Tripura,8.226137,298.7051766084667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.66633737976628,23.385392633841445]}"
000000000000000001ec_303_0,Pineapple,7764.0,Tripura,8.210908,298.79118811079866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.58099742777492,23.061999131558416]}"
000000000000000001ec_304_0,Pineapple,5814.333333333333,Tripura,6.0570707,298.84998016916364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.18573870276234,23.605479878450726]}"
000000000000000001ec_305_0,Pineapple,6909.666666666667,Tripura,7.829529,298.51228986467623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.55404796925134,23.668361948339093]}"
000000000000000001ec_306_0,Pineapple,6792.0,Tripura,8.607884,298.7051766084667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.71574472039285,23.367426328159056]}"
000000000000000001ec_307_0,Pineapple,7163.666666666667,Tripura,6.519757,298.8015430715931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.34743545390384,23.39437578668264]}"
000000000000000001ec_308_0,Pineapple,7468.333333333333,Tripura,8.555234,298.18517250368456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.92684881216094,23.946839686416144]}"
000000000000000001ec_309_0,Pineapple,5359.333333333333,Tripura,5.6291738,298.73540242513036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.2531123490713,23.85700815800419]}"
000000000000000001ec_310_0,Pineapple,6480.0,Tripura,7.4323916,298.69758186759515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.51362378146595,23.659378795497897]}"
000000000000000001ec_311_0,Pineapple,5539.666666666667,Tripura,8.234061,298.8492765880767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.61243846271911,23.268611646905907]}"
000000000000000001ec_312_0,Pineapple,5782.333333333333,Tripura,7.6082435,298.6124700189945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.182868668135,24.50379516257025]}"
000000000000000001ec_313_0,Pineapple,5030.666666666667,Tripura,6.160637,298.56499048030423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.36091018316564,23.839041852321802]}"
000000000000000001ec_314_0,Pineapple,7083.666666666667,Tripura,8.065264,298.387495327345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.68430368544867,23.865991310845388]}"
000000000000000001ec_315_0,Pineapple,6751.0,Tripura,7.344769,298.85232767517306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.49116589936297,23.600988302030128]}"
000000000000000001ec_316_0,Pineapple,4171.0,Tripura,7.47265,298.43922564048916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.83701728374899,24.077095402613477]}"
000000000000000001ec_317_0,Pineapple,7582.0,Tripura,8.441467,297.96641803224423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.85498358943137,23.708786136124473]}"
000000000000000001ec_318_0,Pineapple,4637.333333333333,Tripura,5.6221547,298.69481471694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.2531123490713,23.80760081737762]}"
000000000000000001ec_319_0,Pineapple,7441.0,Tripura,8.546177,298.8363302042196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.6169300391397,23.012591790931843]}"
000000000000000001ec_320_0,Pineapple,5751.0,Tripura,7.6886153,298.2966680841134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.94481511784333,24.06811224977228]}"
000000000000000001ec_321_0,Pineapple,4794.333333333333,Tripura,5.6221547,298.69481471694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.29802811327727,23.80760081737762]}"
000000000000000001ec_322_0,Pineapple,5548.333333333333,Tripura,7.186299,298.4996598352005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.13346132750843,24.252266883016784]}"
000000000000000001ec_323_0,Pineapple,7402.333333333333,Tripura,8.286578,298.38734195695235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.72921944965465,23.830058699480606]}"
000000000000000001ec_324_0,Pineapple,5998.666666666667,Tripura,7.5894804,298.43087209624684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.21430970307918,24.328623682166942]}"
000000000000000001ec_325_0,Pineapple,6094.333333333333,Tripura,6.6783066,298.7880185305417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.39684279453041,23.52463150287997]}"
000000000000000001ec_326_0,Pineapple,7964.666666666667,Tripura,7.548984,297.8771940238309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.28617492580875,24.077095402613477]}"
000000000000000001ec_327_0,Pineapple,7183.666666666667,Tripura,8.429624,298.06180525000707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.86845831869317,23.600988302030128]}"
000000000000000001ec_328_0,Pineapple,7661.0,Tripura,8.554952,297.341023651235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.19634339739679,23.78963451169523]}"
000000000000000001ec_329_0,Pineapple,6806.666666666667,Tripura,6.5323434,298.57136876591835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.4372669823158,24.059129096931084]}"
000000000000000001ec_330_0,Pineapple,5959.666666666667,Tripura,8.259678,298.9315137478894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.69328683828986,23.142847507129172]}"
000000000000000001ec_331_0,Pineapple,7049.0,Tripura,7.6960626,298.1857334458348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.06608768119946,23.969297568519135]}"
000000000000000001ec_332_0,Pineapple,7410.0,Tripura,7.910185,297.80670087765446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.15591920961141,24.041162791248695]}"
000000000000000001ec_333_0,Pineapple,7355.333333333333,Tripura,7.9826403,298.79118811079866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.56303112209253,23.124881201446783]}"
000000000000000001ec_334_0,Pineapple,7323.333333333333,Tripura,7.8857613,298.2207504104783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.77862679028122,23.964805992098537]}"
000000000000000001ec_335_0,Pineapple,8002.0,Tripura,7.878929,298.58748607146435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.74269417891644,24.05014594408989]}"
000000000000000001ec_336_0,Pineapple,5218.333333333333,Tripura,6.837237,298.73447035345845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.38785964168922,23.25962849406471]}"
000000000000000001ec_337_0,Pineapple,3912.6666666666665,Tripura,7.6082435,298.6124700189945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.15591920961141,24.530744621093834]}"
000000000000000001ec_338_0,Pineapple,7163.666666666667,Tripura,8.884811,298.06180525000707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.92684881216094,23.641412489815508]}"
000000000000000001ec_339_0,Pineapple,4561.0,Tripura,8.216001,298.3409373524424,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.8280341309078,23.551580961403555]}"
000000000000000001ec_340_0,Pineapple,5557.0,Tripura,7.53965,298.7937126858333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.49565747578357,23.457257856571005]}"
000000000000000001ec_341_0,Pineapple,6752.666666666667,Tripura,7.6611214,298.2325664142986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.03015506983468,23.982772297780926]}"
000000000000000001ec_342_0,Pineapple,6030.666666666667,Tripura,7.0081286,298.7784440596024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.4148091002128,23.69081983044208]}"
000000000000000001ec_343_0,Pineapple,4980.666666666667,Tripura,8.1569605,299.0122444795602,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.68430368544867,22.985642332408258]}"
000000000000000001ec_344_0,Pineapple,7075.333333333333,Tripura,7.117153,298.37644013904367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.07956241046125,24.2253174244932]}"
000000000000000001ec_345_0,Pineapple,5915.666666666667,Tripura,7.3446507,298.1097006326192,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.20981812665859,24.130994319660648]}"
000000000000000001ec_346_0,Pineapple,7182.666666666667,Tripura,8.321613,298.387495327345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.71125314397226,23.874974463686584]}"
000000000000000001ec_347_0,Pineapple,7577.333333333333,Tripura,8.309664,298.07212980500947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.88642462437556,23.762685053171644]}"
